Topic,TimeQueried,video_title,video_id,publishedAt,duration,viewcount,likeCount,dislikeCount,favoriteCount,score
computer network,11:09:32:854,CN1: Introduction to Computer Network | Computer Network Vs Distributed System,04A4PRikkCY,(2020-02-12T10:30:11Z),PT16M9S,2968,68,2,0,2967.812484394634
computer network,11:09:33:173,Concept of Computer Network || Part 1,4fhjxrskREA,(2018-10-10T11:30:00Z),PT16M37S,4478,154,2,0,4477.822765556341
computer network,11:09:33:372,"LAN, MAN,CAN, WAN, SAN, PAN, | what is computer network | Types of computer network ?  Part-2",n3lcia85tSU,(2017-09-28T04:06:19Z),PT14M16S,124772,2646,98,0,124772.12068014909
computer network,11:09:33:814,NETWORK PROTOCOLS | COMPUTER NETWORKING | CBSE CLASS 12 | COMPUTER SCIENCE,sg070ooHhsM,(2020-08-02T04:30:02Z),PT14M15S,227,12,0,0,226.80578968468438
computer network,11:09:34:133,Commercial Computer Network Cabling Part 2,ltPSHwsONg8,(2019-05-17T17:30:47Z),PT7M46S,7161,136,6,0,7160.820613685287
computer network,11:09:34:452,Computer Networks Lecture 14 -- Selective Repeat and comparison between all sliding window protocols,Oipm5DdYYAs,(2014-06-28T13:23:22Z),PT38M35S,194932,1033,29,0,194931.92784859287
computer network,11:09:34:773,#1 Computer Networks | class 12th | Python ( SUBSCRIBE ),bCyCsj3Ukdo,(2019-12-16T16:40:00Z),PT51M43S,31675,795,27,0,31674.899396075583
computer network,11:09:34:986,Introduction to Computer Network Part-1 |CBSE Class-12th IP (UNIT-3)| Sumita Arora Chapter-9|2020-21,g0PBf1ElrmM,(2020-08-06T15:46:54Z),PT25M46S,285,22,0,0,284.80698516860394
computer network,11:09:35:184,Ethernet Explained in Hindi l Computer Network,dQQA3-jdBCE,(2020-05-28T13:51:46Z),PT9M59S,1629,81,4,0,1628.8140385237293
computer network,11:09:35:412,IPv4 v/s IPv6  Comparision in hindi | Computer Network Series,09keeoiyWW4,(2017-11-29T10:29:31Z),PT9M47S,122730,2318,100,0,122730.08146827653
computer network,11:09:35:837,Computer Networks Lecture 18 -- Token passing access control method,0QQgVsv0YvE,(2014-06-28T13:35:07Z),PT31M33S,140483,490,25,0,140482.86293381604
computer network,11:09:36:060,How to Connect to the Internet with Windows 7 For Dummies,0_PdYRrdJe8,(2011-01-26T16:39:45Z),PT3M36S,877347,2043,945,0,877347.0485924687
computer network,11:09:36:372,"Computer Networks Lecture 11 --Flow control, Stop and wait",vHrvhqHvwW8,(2014-06-02T10:31:31Z),PT41M54S,312901,1620,39,0,312900.9980234989
computer network,11:09:36:716,How to connect Windows XP to your wireless network,AwzYwz7aGho,(2009-11-12T22:42:18Z),PT2M38S,2717052,8263,1738,0,2717052.7921834667
computer network,11:09:37:012,Transmission Delay | transmission delay formula | transmission delay in computer networks #15,q62o3evQweg,(2017-11-13T13:20:43Z),PT7M59S,20652,211,22,0,20651.829579814683
computer network,11:09:37:331,BackOff Algorithm Part-1 Explained in Hindi l Computer Network,aSr1YcUR5-k,(2020-05-30T12:40:24Z),PT7M47S,270,13,0,0,269.80590923307636
computer network,11:09:37:652,Basics of Computer Networks | ip address tutorial in hindi | Computer Network lectures in Hindi #02,PYc2MfKoGlc,(2017-10-06T12:17:17Z),PT9M14S,50757,493,53,0,50756.86329246122
computer network,11:09:37:972,"Types of  computer network ( LAN,MAN,WAN )",6Il6vvRjQd4,(2018-09-28T03:57:22Z),PT6M44S,5076,110,10,0,5075.817505427096
computer network,11:09:38:291,"What is Computer Network , Computer Science Lecture | Sabaq.pk |",OckU_zRNjlY,(2018-12-04T11:18:57Z),PT6M49S,3483,39,0,0,3482.8090174912672
computer network,11:09:38:611,DAY 4 - NETWORK LAYER IN COMPUTER NETWORK,FA9MM2WvU0Y,(2020-07-04T11:08:51Z),PT33M44S,830,68,1,0,829.8124843946338
computer network,11:09:38:851,Lecture 1:Introduction to Computer Networks – A brief history,lnU-Zw3NEEQ,(2018-07-24T09:20:03Z),PT31M47S,81163,380,30,0,81162.84978349293
computer network,11:09:39:136,OSI model in hindi | ISO OSI model in hindi | OSI model in computer networks in hindi,UOS7-zIcCGY,(2018-10-02T14:00:03Z),PT11M25S,100864,2409,461,0,100864.0923471802
computer network,11:09:39:578,Computer Network Architecture - Peer to Peer network - lecture 4/ computer network,foDsFrhj_zE,(2020-01-15T09:09:48Z),PT6M43S,1254,19,1,0,1253.8066265234281
computer network,11:09:39:891,"Network Types:  LAN, WAN, PAN, CAN, MAN, SAN, WLAN",4_zSIXb7tLQ,(2018-11-21T14:49:34Z),PT4M56S,275564,5784,107,0,275564.49582300306
computer network,11:09:40:236,Computer Networking,DsqxXvhkH4M,(2008-03-04T19:52:20Z),PT4M58S,125226,60,10,0,125225.8115280075
computer network,11:09:40:457,TCP/IP Reference model in Hindi | Computer Network Series,hqJgtDHNfzY,(2017-11-27T06:20:01Z),PT6M47S,55103,663,43,0,55102.883615687846
computer network,11:09:40:896,"Computer Networks Lecture2,Types of Casting:Unicast,Limited Broadcast,Directed Broadcast",hffYt7RDrgk,(2014-05-29T09:41:37Z),PT16M17S,494627,2405,67,0,494627.0918689866
computer network,11:09:41:171,How to Fix All Network Sharing Issues-Computer not showing in Network,1891lnmTxuA,(2019-02-16T13:00:25Z),PT4M27S,248986,1651,219,0,248986.00172949908
computer network,11:09:41:499,Limited Contention protocols - Adaptive Tree Walk - lecture 63/computer network,bMl6ivtsn38,(2020-05-18T03:10:07Z),PT15M49S,177,7,0,0,176.8051919427246
computer network,11:09:41:817,"Types of Network(LAN,MAN,WAN)  |Types of Computer Network? | Local area Network kya hota hai",1TDZVhlELo4,(2018-07-20T14:06:34Z),PT20M32S,71435,3407,109,0,71435.21165647537
computer network,11:09:42:130,Network and Computer Systems Administrator Career Video,H3kIfqDCY14,(2018-04-02T12:30:00Z),PT1M39S,20882,163,2,0'},20881.82384149187
computer network,11:09:42:449,Computer Networking Tutorial - 8 - Clients and Hosts,CwfTpGVa2wE,(2012-12-07T09:56:02Z),PT2M49S,177145,1483,26,0,177144.98164536926
computer network,11:09:42:770,Synchronous Data Link Control Protocol  ( SDLC ) in Hindi |  Computer Network Lectures in Hindi,7GhmuVilPF8,(2018-11-28T06:45:22Z),PT4M17S,9741,82,0,0,9740.81415807212
computer network,11:09:43:094,Layered Architecture - lecture 9/ computer network,Nd5cKU56g4g,(2020-01-27T12:47:21Z),PT16M32S,1408,15,4,0,1407.8061483298602
computer network,11:09:43:410,Components of a Computer Network,EBTP0mpCGBM,(2019-11-07T12:30:00Z),PT9M55S,25597,502,10,0,25596.864368396742
computer network,11:09:43:754,Lec 7: Application layer of OSI model in Hindi | Application layer protocols &amp; Port no,8An0dRalJeM,(2019-04-29T11:14:35Z),PT15M44S,55831,1386,18,0,55830.97004917523
computer network,11:09:44:052,Computer Network Protocol Layering | Philippe Janson,CQC8833HzIE,(2016-02-09T13:36:16Z),PT8M57S,5736,34,1,0,5735.808419749307
computer network,11:09:44:414,"Computer Networks Lecture 7 -- Subnetting in CIDR, VLSM in CIDR",zYOgpo0SDBc,(2014-06-02T07:03:41Z),PT34M40S,217079,1019,40,0,217078.9261749154
computer network,11:09:44:691,Lec 6: Presentation layer in computer networks in Hindi | OSI Model,cj4OxZRJUdw,(2018-04-20T12:10:32Z),PT6M27S,56916,1292,10,0,56915.958811626384
computer network,11:09:45:062,COMPUTER NETWORK:TCP/IP PROTOCOL SUITE/tutorial-13,09295gwVh4w,(2019-03-25T03:59:17Z),PT10M10S,2524,21,3,0'},2523.806865620212
computer network,11:09:45:292,CSMA/ CA - lecture 59/ computer network,JV_ohdyUFSA,(2020-05-08T10:14:23Z),PT17M31S,155,7,0,0,154.8051919427246
computer network,11:09:45:650,#Switching || #Computer #network || Computer #Science TGT/PGT || Mission DSSSB 2020/HSSC/KVS/NET,4nbLhAtf7UQ,(2020-04-05T03:30:02Z),PT24M34S,1973,83,4,0,1972.8142776205132
computer network,11:09:45:970,Lec2.9: Carrier Sense Multiple Access/ Collision Detection | CSMA/CD | Computer Networks,v_z888gQWq0,(2019-09-14T07:30:01Z),PT14M39S,70633,1570,29,0,70632.99204607935
computer network,11:09:46:259,How to Pass/Score Computer Network (CN) | Computer Network Importance | Nov-2019 | Mumbai University,QFYOHjcJlqM,(2019-11-16T08:46:01Z),PT13M1S,18324,419,7,0,18323.85444588021
computer network,11:09:46:613,computer network in urdu/hindi | 9th computer new book chapter 3,acaBMegE-Zo,(2020-07-23T13:43:43Z),PT7M36S,443,41,0,0,442.809256588051
computer network,11:09:46:929,COMPUTER NETWORK,95_36NgiaMY,(2016-03-17T05:45:25Z),PT3M9S,13283,235,12,0,13282.83244897609
computer network,11:09:47:274,Medical Office Computer Network Cabling Project Part 1,5tkpy3qW11s,(2019-06-19T21:51:42Z),PT15M40S,2546,47,2,0,2545.8099738784026
computer network,11:09:47:569,Computer Networking Technician certificate program,kpygpXbV3bU,(2016-11-29T15:04:59Z),PT1M44S,29124,179,10,0,29123.82575426614
computer network,11:09:47:935,What is Routing | Types Of Routing Protocols | Network Layer | Computer Networks,CN_VeXmL_Aw,(2017-04-28T20:12:16Z),PT2M28S,21390,136,21,0,21389.820613685286
computer network,11:09:48:212,Types of computer network | Difference between LAN CAN MAN and WAN | Basics of computer Network 2018,qSiB62sy1TI,(2015-11-15T07:09:19Z),PT4M42S,14672,172,13,0,14671.824917427397
computer network,11:09:48:595,Network Topology (Bangla) | Computer Networking System | HSC ICT Bangla Tutorial,9mrzSvryiFk,(2017-04-13T20:24:10Z),PT18M25S,49937,806,34,0,49936.9007111079
computer network,11:09:48:851,How to share Folder or Drive from one Computer to another Computer (Networking Beginner),ainkkQBGT_U,(2017-02-15T02:48:25Z),PT6M11S,856903,4446,758,0,856903.3358672546
computer network,11:09:49:173,Computer Networks And Internet,xmeVQSzoMS0,(2018-12-27T02:47:55Z),PT5M31S,5121,88,5,0,5120.814875362473
computer network,11:09:49:492,Packet Switching |Computer Network |Switching,yOUkh9ZfIOw,(2019-11-27T03:51:43Z),PT9M30S,1251,51,1,0,1250.8104520719705
computer network,11:09:49:822,Network Security Tutorial | Introduction to Network Security | Network Security Tools | Edureka,6Jubl1UnJTE,(2018-08-19T07:01:31Z),PT32M23S,101004,1071,45,0,101003.93239143176
computer network,11:09:50:024,ibps so it officer - computer network part 2 [Hindi],I0eSaSr8yxY,(2017-01-01T08:51:46Z),PT43M36S,46283,781,21,0,46282.8977223981
computer network,11:09:50:258,10 Computer Network Numerical Problems - GATE &amp; UGC NET CS,LyMaMl10qcs,(2019-04-28T15:25:56Z),PT1H19M36S,18042,423,12,0,18041.854924073778
computer network,11:09:50:490,DSSSB PGT/TGT CS | Computer Network | OSI Model (2-3 Marks Expected) | Quick Revision - Score Better,n2sEZOMYdck,(2020-02-16T13:40:11Z),PT16M44S,499,13,0,0,498.80590923307636
computer network,11:09:50:775,Computer Networks Lecture  17 -- back off algorithm for CSMA/CD,WeGNeUHYv5g,(2014-06-28T13:32:37Z),PT22M4S,152919,771,20,0,152918.89652691418
computer network,11:09:51:097,How to Increase Your Internet Speed on Windows 10 (Best Settings),ZqZsVND6KGU,(2018-11-30T12:12:44Z),PT8M54S,1671304,39867,1362,0,1671308.570390846
computer network,11:09:51:460,Computer Networking Tutorial - 9 - Network Interface Card NIC,778rS_FMb10,(2012-12-07T11:07:33Z),PT5M27S,269491,2092,74,0,269491.0544503399
computer network,11:09:51:736,Computer Network - Default Gateway Explained,6IsS-YQ6MIQ,(2020-05-23T16:47:57Z),PT7M,1592,50,2,0,1591.8103325235786
computer network,11:09:52:353,Classification of Computer Networks,9BIN99rHOCQ,(2019-11-08T12:30:00Z),PT8M52S,21847,416,7,0,21846.854087235035
computer network,11:09:52:561,"Lec1.5: Types Of Cables in Computer Networks | Coaxial,twisted pair,fibre optic cable",wuI6FGsOFZU,(2018-10-30T13:51:34Z),PT8M19S,76618,1249,22,0,76617.95367104553
computer network,11:09:53:426,Lec 1.10: What is Circuit Switching in Computer Networks in Hindi,Cug52cpjM_g,(2018-11-20T17:43:15Z),PT10M33S,85763,1556,34,0,85762.99037240187
computer network,11:09:54:064,Lec 1.11: Packet Switching In Computer Networks | Imp for GATE and UGC NET,_0mE6PH1E4c,(2018-11-21T18:01:55Z),PT8M28S,84001,1470,34,0,84000.98009124016
computer network,11:09:54:356,Cryptography in computer network in hindi,62sqfTD4JYU,(2020-06-19T11:01:55Z),PT9M35S,267,31,0,0,266.8080611041315
computer network,11:09:54:619,How to make cross cable for computer network,ba7O-mMjg6U,(2014-05-07T12:08:43Z),PT5M34S,108463,579,60,0,108462.87357362293
computer network,11:09:55:428,Lec 3.13: IPv4 Header Format – All Fields Explained in Hindi | Computer Networks,zoFSxIuS5Ro,(2019-06-07T15:21:57Z),PT18M25S,134845,3884,47,0,134845.26868105834
computer network,11:09:55:646,Lect. 2 - Components of Computer Network in Detail || Full Explanation ||,cWUp_zBLtNY,(2019-03-07T02:16:46Z),PT12M23S,5490,162,8,0,5489.823721943478
computer network,11:09:55:904,Networking Tutorials in Telugu 2020 | NETWORKING INTRODUCTION | Computer Network 2020,U7Ztb98F4lo,(2020-04-26T15:07:17Z),PT10M13S,1498,97,2,0,1497.8159512980005
computer network,11:09:56:311,"Computer Network | LAN|MAN|WAN , Imp For - RSMSSB|DSSSB LIBRARIAN! BY- DR.FAHEEM SIR",h3ylt59jxT4,(2020-01-10T14:30:48Z),PT36M26S,5254,221,7,0,5253.830775298603
computer network,11:09:56:543,History of internet - Introduction to Computer Network,3T6Exd8mhFM,(2018-04-11T09:30:00Z),PT9M44S,4832,70,8,0,4831.812723491417
computer network,11:09:56:968,Difference between Ipv4 and Ipv6 in hindi|| Computer network||,pHT7-ijKIUc,(2019-09-02T02:18:05Z),PT6M21S,7416,183,15,0,7415.826232459709
computer network,11:09:57:188,Computer Networks Lecture 16 -- CSMA/CD,74zlRH-bj2c,(2014-06-28T13:29:32Z),PT41M27S,260047,1428,51,0,260046.9750702077
computer network,11:09:57:504,"Computer Networks Lecture3 --Subnets,Subnet Mask,Routing",3QWrq5gN8VY,(2014-05-30T06:41:50Z),PT31M6S,719367,4384,205,0,719367.3284552543
computer network,11:09:57:824,Lec2.8: Carrier Sense Multiple Access in Computer Network || CSMA || Computer Networks,IftFvfSywCQ,(2019-09-13T15:12:34Z),PT10M49S,69197,1412,22,0,69196.97315743341
computer network,11:09:58:148,Commercial Computer Network Cabling Part 5,H-sQpY0YSSc,(2019-05-31T02:37:49Z),PT29M28S,4592,91,3,0,4591.8152340076485
computer network,11:09:58:466,B.Sc.IT Sem III - &quot;Computer Network Switching&quot; | Vidyalankar Classes,OZv_kdac5tY,(2017-06-29T09:15:31Z),PT7M39S,16853,187,15,0,16852.826710653277
computer network,11:09:58:786,Small Office Networking - Intro (series part 1),gUbDd3oD598,(2016-08-10T18:18:58Z),PT8M45S,597777,3672,300,0,597777.2433367992
computer network,11:09:59:113,Networking Tutorials in Telugu 2020 | NETWORKING INTRODUCTION | Computer Network 2020,U7Ztb98F4lo,(2020-04-26T15:07:17Z),PT10M13S,1498,97,2,0,1497.8159512980005
computer network,11:09:59:434,Cryptography in computer network in hindi,62sqfTD4JYU,(2020-06-19T11:01:55Z),PT9M35S,267,31,0,0,266.8080611041315
computer network,11:09:59:831,How to make cross cable for computer network,ba7O-mMjg6U,(2014-05-07T12:08:43Z),PT5M34S,108463,579,60,0,108462.87357362293
computer network,11:10:00:051,Lec 1.10: What is Circuit Switching in Computer Networks in Hindi,Cug52cpjM_g,(2018-11-20T17:43:15Z),PT10M33S,85763,1556,34,0,85762.99037240187
computer network,11:10:00:272,"Computer Network | LAN|MAN|WAN , Imp For - RSMSSB|DSSSB LIBRARIAN! BY- DR.FAHEEM SIR",h3ylt59jxT4,(2020-01-10T14:30:48Z),PT36M26S,5254,221,7,0,5253.830775298603
computer network,11:10:00:713,Lec2.8: Carrier Sense Multiple Access in Computer Network || CSMA || Computer Networks,IftFvfSywCQ,(2019-09-13T15:12:34Z),PT10M49S,69197,1412,22,0,69196.97315743341
computer network,11:10:00:933,History of internet - Introduction to Computer Network,3T6Exd8mhFM,(2018-04-11T09:30:00Z),PT9M44S,4832,70,8,0,4831.812723491417
computer network,11:10:01:154,"Computer Networks Lecture3 --Subnets,Subnet Mask,Routing",3QWrq5gN8VY,(2014-05-30T06:41:50Z),PT31M6S,719367,4384,205,0,719367.3284552543
computer network,11:10:01:374,Difference between Ipv4 and Ipv6 in hindi|| Computer network||,pHT7-ijKIUc,(2019-09-02T02:18:05Z),PT6M21S,7416,183,15,0,7415.826232459709
computer network,11:10:01:668,Computer Networks Lecture 16 -- CSMA/CD,74zlRH-bj2c,(2014-06-28T13:29:32Z),PT41M27S,260047,1428,51,0,260046.9750702077
computer network,11:10:01:991,Commercial Computer Network Cabling Part 5,H-sQpY0YSSc,(2019-05-31T02:37:49Z),PT29M28S,4592,91,3,0,4591.8152340076485
computer network,11:10:02:311,9 PM | 50 TRICKS For Application Layer Protocols (Computer Network) - GATE &amp;  UGC NET CS,2pnv18r1YZM,(2019-05-17T17:08:06Z),PT1H52S,11692,354,9,0,11691.846675234732
computer network,11:10:02:631,"Network Topologies (Star, Bus, Ring, Mesh, Ad hoc, Infrastructure, &amp; Wireless Mesh Topology)",zbqrNg4C98U,(2018-11-14T14:51:27Z),PT8M58S,330200,5537,106,0,330200.4662945502
computer network,11:10:02:950,B.Sc.IT Sem III - &quot;Computer Network Switching&quot; | Vidyalankar Classes,OZv_kdac5tY,(2017-06-29T09:15:31Z),PT7M39S,16853,187,15,0,16852.826710653277
computer network,11:10:03:281,Small Office Networking - Intro (series part 1),gUbDd3oD598,(2016-08-10T18:18:58Z),PT8M45S,597777,3672,300,0,597777.2433367992
computer network,11:10:03:592,Fix our system have detected unusual traffic from your computer network,vpEblK5nZXM,(2018-10-11T18:03:52Z),PT2M39S,12371,42,100,0,12370.809376136443
computer network,11:10:04:018,9 PM | 10 Practice Problems on IP Addressing ( Computer Network )  - GATE &amp;  UGC NET CS Exam,clTKjEaeWko,(2019-05-22T17:11:56Z),PT1H23S,10663,343,7,0,10662.845360202422
computer network,11:10:04:238,DIY Inexpensive Home Computer Network - Patch Panel,Rpkb4knBJFs,(2020-08-06T21:37:38Z),PT15M23S,1109,83,1,0,1108.8142776205132
computer network,11:10:04:554,EP-4 |  Types of Computer Network ?  Explained In Hindi,H5TQixL_cIU,(2018-10-03T08:33:39Z),PT9M2S,5885,231,11,0,5884.831970782522
computer network,11:10:04:899,Local Area Network in Tamil | Types of Network | Computer Networking Basics | EntertechTamil,bnh4tU3li8E,(2018-10-31T04:28:16Z),PT3M4S,11135,308,8,0,11134.841176008702
computer network,11:10:05:119,Lec 3.8: Subnetting in Classful Addressing with Examples in Hindi | Computer Networks,rdb2ki4iGuo,(2019-09-24T14:30:04Z),PT19M17S,92941,2166,26,0,92941.06329692095
computer network,11:10:05:559,Tips &amp; Tricks - Computer - Network Layer - Protocols &amp; Devices - Hindi Version,IACpC7sZWJs,(2016-04-28T04:59:44Z),PT10M5S,39923,515,17,0,39922.86592252584
computer network,11:10:05:877,Question 28 UGC NET Computer science paper solution August 2016 Computer Network,BZdZXsa4xbI,(2017-08-17T04:11:06Z),PT2M15S,6248,66,1,0,6247.81224529785
computer network,11:10:06:155,Selective Repeat  sliding window protocol | Sliding Window Protocol | Computer Network GATE Lectures,bWadGLHmOMQ,(2018-01-16T04:39:46Z),PT5M22S,20677,254,24,0,20676.834720395538
computer network,11:10:06:476,&quot;BRIDGE &amp; SWITCH&quot; IN COMPUTER NETWORK BY AYUSHI MAM,Z-yf7zjGq0g,(2019-02-11T10:39:00Z),PT9M27S,898,25,1,0,897.8073438137798
computer network,11:10:06:796,BASIC CONCEPT OF COMPUTER NETWORK IN HINDI PART-1,L1i8RiqHakU,(2017-05-03T12:44:22Z),PT8M21S,122072,1700,96,0,122072.0075873703
computer network,11:10:07:116,#1 Introduction to socket programming c in hindi | what is computer network programming lectures,uHqPzNg_0OE,(2017-07-02T21:55:12Z),PT9M8S,19838,303,23,0,19837.840578266743
computer network,11:10:07:437,COMPUTER NETWORK: LOGICAL ADDRESS| tutorial-15,tpcn4LhgcSo,(2019-03-26T09:14:42Z),PT8M44S,2020,21,2,0'},2019.806865620212
computer network,11:10:07:762,How computer networks connect and work,EWTJKcg7Pj8,(2013-01-31T03:49:01Z),PT3M27S,333428,1449,113,0,333427.97758072393
